2019 Median Household Income,2019 Unemployed Population 16+: Percent,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Total Daytime Population,2014-2018 ACS Average Number of Vehicles,2019 Total Households,Housing_Density,Daytime_Pop_Density,Shape_Area_sqmi,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,Undeveloped_Sq_Meters,Building_Count_Com_Ind_MU,Building_Count_Other,Building_Count_Residential,Median Contract Rent,Median Gross Rent
34828,6.67,12,4195,2,154,198.4095359,5404.727292,0.776172372,11850,9960,9960,21150,25308.66526,113800.0595,841.3880498,14070,81,2,142,717,1017
34576,6.59,11.96,4099,2,184,237.0607421,5281.04338,0.776172378,13680,10950,9420,20640,32792.40053,113299.1062,1430.26696,12570,82,3,186,718,1032
48401,3.07,11.89,2591,2,320,412.2795558,3338.176028,0.77617237,8280,12150,22800,23340,43098.12908,201674.6367,22843.47425,450,166,20,309,795,971
48401,3.07,11.89,2574,2,320,412.2795642,3316.273745,0.776172354,7830,12750,22890,23190,43098.12908,204897.2857,23241.25235,450,166,21,309,795,971
46617,4.46,11.87,2065,2,1157,1490.64828,2660.491529,0.776172364,23850,33540,6210,3270,167236.1482,55189.46266,1051.431551,60,92,3,1093,640,857
34840,6.78,11.83,4206,2,163,210.0048991,5418.89942,0.776172369,13380,10290,8970,19650,27942.56485,103001.8933,841.3880498,14730,78,2,156,712,1026
46129,2.9,11.76,2290,1,57,73.43729609,2950.37558,0.776172368,11460,13110,23640,15270,67000.70117,164356.87,712.5045083,3420,86,5,140,838,983
46129,2.82,11.76,2332,1,59,76.01404256,3004.487241,0.776172376,11640,13320,23280,15030,68454.86879,158998.7784,712.5045083,3570,84,5,147,838,983
59969,2.25,11.7,2989,2,914,1177.573479,3850.948718,0.776172372,15690,17640,10830,6030,93631.11743,76513.46439,20025.7754,16860,91,18,479,887,970
41867,4.36,11.64,1486,0,891,1147.940889,1914.523189,0.77617237,43170,16710,2850,540,130002.069,20470.3741,1727.007863,3600,55,11,967,533,695
41863,4.31,11.64,1416,0,846,1089.96407,1824.337025,0.776172374,43200,16710,2940,540,128994.5759,22015.2461,1727.007863,3510,56,11,957,533,693
50986,3.96,11.59,1985,2,1106,1424.94123,2557.421646,0.776172362,22410,34050,6900,3510,161597.1506,64239.1645,371.0522193,60,88,3,1001,629,797
50986,3.96,11.59,1985,2,1106,1424.941208,2557.421607,0.776172374,22620,33960,6810,3480,161868.4529,64239.1645,371.0522193,60,88,3,1007,629,797
60159,2.22,11.57,3058,2,951,1225.243304,3939.846503,0.776172371,15840,17610,10890,6390,93091.51776,82402.47786,20179.90767,16170,97,19,486,886,969
48349,4.32,11.56,2147,2,1176,1515.127366,2766.138142,0.776172371,22440,34410,6840,3510,164644.7344,63460.46985,1146.731967,60,90,4,1067,640,848
53959,6.11,11.55,1654,0,740,953.3964708,2130.96995,0.776172372,26460,24390,7980,4860,129489.4309,81909.47205,183.2925103,3270,107,3,736,802,1010
37204,3.49,11.54,703,0,117,150.7397131,905.7266523,0.776172367,11220,19020,19080,14670,25476.04848,87252.76395,8518.228665,2940,96,13,194,775,950
47515,4.34,11.51,2056,2,1154,1486.783152,2648.896153,0.776172368,23250,33810,6480,3390,167820.8094,54817.44298,1051.431551,60,91,3,1093,640,854
53350,2.04,11.37,4856,2,1128,1453.285441,6256.34229,0.776172366,17400,20760,13110,8880,111454.1493,128659.4214,20005.65952,6930,180,32,642,847,980
37066,2.82,11.26,2531,0,419,539.8285466,3260.873631,0.776172366,11970,21840,17700,15480,56750.88518,111495.9632,12790.52109,30,130,20,441,758,897
53652,2.06,11.26,4869,2,1153,1485.494782,6273.091146,0.776172367,18030,21120,13050,8730,116766.6713,129065.7733,20127.92765,6240,181,33,675,845,981
33074,2.83,11.23,859,2,484,623.5728341,1106.712943,0.776172363,27390,11280,2310,540,68814.02256,28563.84463,397.797417,25290,70,4,471,515,622
52523,3.73,11.15,1873,2,1063,1369.541148,2413.123772,0.776172371,23760,32850,6720,3570,158035.0528,62465.23831,245.2361552,60,86,2,960,630,783
53783,6.19,10.99,1371,0,735,946.9546007,1766.360214,0.776172373,30000,22110,6720,4620,132302.2549,76879.3453,,3540,109,,755,795,1016
49859,4.17,10.99,2123,2,1181,1521.569249,2735.217201,0.776172364,21870,34350,6990,3630,164654.4238,64224.82076,371.0522193,60,88,3,1052,642,844
53934,6.17,10.98,1319,0,689,887.6894195,1699.364796,0.776172369,29850,22020,6870,4530,133161.3008,76446.67475,,3720,108,,753,794,1007
53741,6.2,10.89,1348,0,707,910.8801513,1736.727643,0.776172364,29460,22950,6390,4650,133299.2869,74331.07912,,3600,105,,773,795,1012
53741,6.2,10.89,1348,0,707,910.8801341,1736.727611,0.776172378,29280,23310,6450,4650,134173.5958,74331.07912,,3180,105,,773,795,1012
53837,5.87,10.76,1155,0,578,744.67995,1488.071526,0.776172368,30660,21480,6780,4230,134969.5159,69006.34153,67.99874762,3810,108,1,736,782,994
53809,6.08,10.75,1359,0,623,802.6567674,1750.899754,0.776172363,30840,21150,6900,4140,131947.1103,67977.58311,67.99874762,3840,106,1,727,785,996
34229,3.06,10.73,1098,2,613,789.7730257,1414.634229,0.776172369,31470,15240,2490,630,93608.60833,29954.70009,1797.150213,17220,75,7,661,518,627
34353,3.1,10.54,1125,2,633,815.5405,1449.42032,0.776172367,32010,15420,2490,630,95345.46828,29536.94737,1797.150213,16560,73,7,673,518,628
56955,2.83,10.09,9350,2,1158,1491.93664,12046.29325,0.776172372,5250,9450,23880,25650,28522.71173,254757.6922,10097.45249,2730,109,7,79,989,1155
68222,0.72,9.94,820,0,987,1271.624756,1056.466363,0.776172369,36960,11130,2850,210,132909.5173,11051.01671,250.9255164,15870,6,2,590,888,1040
35750,3.47,9.93,1080,2,617,794.9265223,1391.443508,0.776172366,34650,16530,2550,630,109363.9615,27227.30489,1701.166082,12780,61,6,774,520,635
50741,5.15,9.9,1025,2,603,776.8892844,1320.582946,0.776172374,34260,19050,5130,1350,126941.0711,35426.82464,124.8514719,6990,56,2,720,747,989
37862,3.93,9.89,1214,2,730,940.512729,1564.085552,0.776172377,37500,16950,2790,660,120980.1161,24778.02352,1744.501254,9150,50,7,893,524,661
83080,3.35,9.77,1050,0,546,703.4519895,1352.792287,0.776172373,35610,12030,1830,,110113.1714,8133.240395,,17430,16,,453,725,881
37439,2.86,9.66,1673,2,384,494.735468,2155.449057,0.776172368,12360,21780,17940,14880,56405.73181,123513.4816,10944.14052,150,139,18,426,806,1000
56297,3.47,9.61,642,0,415,534.6750512,827.1358623,0.776172367,32250,15930,4680,1230,108994.9762,31233.22765,763.0865877,12930,40,5,478,717,954
48444,3.74,9.57,1923,2,854,1100.27106,2477.542446,0.776172373,31800,19980,7140,3480,130879.289,57186.12883,104.405336,4770,89,2,711,733,961
48444,3.74,9.57,1923,2,854,1100.271059,2477.542443,0.776172374,31920,19650,7050,3450,129453.8128,57958.62894,104.405336,4800,90,2,701,733,961
52901,4.55,9.54,1007,0,575,740.8148384,1297.392247,0.776172358,34410,18690,4470,1320,122944.7351,32309.44889,760.2745161,8100,49,5,668,742,979
52901,4.55,9.54,1007,0,575,740.8148318,1297.392236,0.776172365,34890,19080,4410,1320,123887.1092,32396.14934,760.2745161,7380,50,5,682,742,979
56944,1.96,9.3,5451,2,45,57.97681296,7022.92461,0.776172365,3930,7320,25470,27690,18231.16275,301062.3742,9720.751019,2460,116,5,24,991,1156
37617,2.79,9.3,1738,2,390,502.4657081,2239.193335,0.776172371,14580,21210,16920,13170,56355.911,114949.3198,8369.200386,1020,142,15,426,815,1004
56625,4.22,9.25,788,0,402,517.9261873,1015.238397,0.776172377,32400,16710,5040,1410,112394.0691,33625.90324,794.597329,11490,47,5,526,729,965
57082,3.85,9.18,585,0,358,461.2377595,753.6985735,0.776172359,32310,16440,4890,1350,110130.2557,33265.52124,819.939312,12150,44,6,499,725,960
43792,1.56,9.17,3577,2,738,950.8197311,4608.512437,0.776172366,11760,19290,18660,10620,61567.12227,155825.0999,12641.88704,6720,119,14,300,831,964
37960,3.84,9.12,1202,2,725,934.0708575,1548.625063,0.776172379,37830,16410,2760,660,122172.8661,23821.30329,1744.501254,9210,47,7,881,524,662
45482,3.37,9.05,1635,2,712,917.3220089,2106.490849,0.776172372,31650,20430,6900,2880,128757.9564,58722.54861,179.3741318,5100,83,3,708,734,960
50893,5.05,9.05,973,2,575,740.8148165,1253.587507,0.776172381,34170,19050,5250,1350,125389.8395,36094.39377,124.8514719,6930,59,2,726,754,994
47150,3.74,9.04,1497,2,819,1055.177984,1928.69529,0.776172373,34230,18750,5520,1440,121594.937,38161.133,161.2580603,7110,67,3,711,736,964
38398,5.97,8.97,3462,2,55,70.86054964,4460.349506,0.776172359,12660,15690,19290,10470,10859.07372,209532.6101,3406.800791,8970,156,12,76,470,608
37487,2.84,8.96,1623,2,387,498.6005883,2091.030374,0.776172369,16710,21030,14820,9510,57336.51348,91240.64915,7381.362184,4890,125,14,435,815,1008
37487,2.84,8.96,1623,2,387,498.6005893,2091.030379,0.776172368,16290,21090,14910,10050,56784.13653,90078.6487,7381.362184,4740,124,14,431,815,1008
70822,0.59,8.94,817,0,985,1269.048011,1052.601243,0.776172368,36960,10890,2820,210,136634.1642,10742.97694,250.9255164,16110,5,2,613,877,1035
47323,3.76,8.78,1511,2,839,1080.945454,1946.732517,0.776172375,33960,18780,5550,1470,122846.9032,33801.06212,161.2580603,7200,66,3,720,737,966
38649,6.19,8.78,2015,2,103,132.7024823,2596.072833,0.776172369,9270,15450,15240,10620,18450.25362,144103.4354,4537.874368,16500,107,15,128,470,607
38495,6.8,8.76,1899,2,96,123.6838669,2446.621493,0.776172369,7830,14580,14310,12600,18450.25362,133721.7055,3514.465587,17910,86,10,128,470,607
45562,3.22,8.74,1606,2,710,914.7452592,2069.128009,0.776172375,33150,19620,6240,1620,124739.278,37433.62811,236.2268561,6390,80,4,717,734,960
53566,2.29,8.67,2038,2,255,328.5352733,2625.705439,0.776172365,5880,13260,21660,22830,34927.29068,190946.9004,19035.11259,3450,164,15,251,930,1062
53566,2.29,8.67,2038,2,255,328.5352717,2625.705427,0.776172369,5940,13110,21570,22800,34368.69577,189732.4447,19035.11259,3540,165,15,247,930,1062
78973,2.95,8.62,1229,0,640,824.5591085,1583.411163,0.776172373,35280,13800,2520,120,124887.9541,6101.966832,469.0710832,15060,13,2,512,679,912
45398,3.02,8.59,1549,2,684,881.2475487,1995.690721,0.776172372,31470,20520,6960,2520,128932.2708,41830.62325,179.3741318,5280,81,3,710,733,960
56817,2.82,8.51,7349,2,55,70.86054871,9468.257681,0.77617237,2490,7620,26700,28110,11724.02251,266117.4616,6681.161925,2220,111,4,10,942,1062
46760,3.56,8.47,1372,2,748,963.7034676,1767.648606,0.776172365,33720,19170,5700,1500,124288.973,34155.42034,236.2268561,6900,69,4,724,736,964
73256,0.73,8.4,1048,0,1096,1412.057479,1350.215546,0.77617237,37260,12390,2970,210,145641.3894,10968.26021,250.9255164,14250,6,2,673,879,1033
38572,6.6,8.33,2418,2,101,130.1257351,3115.2874,0.776172368,11760,17370,17970,8760,18634.03407,185451.3905,5236.208378,11220,146,17,127,470,608
38740,6.25,8.33,2354,2,34,43.80470292,3032.831491,0.776172368,10470,15660,19020,13290,7212.004842,224056.0972,11651.75191,8430,117,7,46,469,608
75068,0.68,8.17,1025,0,1066,1373.406274,1320.582956,0.776172368,37440,13770,2880,210,153331.9524,10877.35969,250.9255164,12630,8,2,720,872,1032
45439,0.94,8.14,4605,1,511,658.3589193,5932.960515,0.776172366,9180,12300,25620,16290,70265.71774,135047.0347,1538.911231,3720,144,4,127,831,960
45393,0.94,8.14,4301,1,509,655.7821641,5541.294868,0.776172375,8730,11640,25470,17070,62280.82839,150454.8184,1819.350168,4200,106,7,114,831,961
45393,0.94,8.14,4301,1,509,655.7821715,5541.294931,0.776172367,8610,11520,25410,17460,61884.90137,155164.6424,1702.282082,4080,106,5,114,831,961
37674,1.82,7.95,882,1,316,407.1260621,1136.345528,0.776172369,20100,19230,9630,4020,62428.70116,38770.76,27099.67613,13920,67,7,426,811,1005
78412,2.67,7.93,1238,0,648,834.866106,1595.006542,0.776172365,33270,15990,3360,660,122946.3512,21252.07796,763.0865877,13650,28,5,530,661,921
37451,1.91,7.93,927,2,305,392.9539512,1194.322337,0.776172371,19950,19350,9690,4320,58590.3477,39513.12017,27099.67613,13740,70,7,421,814,1005
44762,1.54,7.89,3443,2,606,780.7544142,4435.870376,0.776172365,11760,19590,18540,10500,61306.69941,152308.3339,12585.73638,6630,118,13,301,834,975
79362,2.63,7.85,1211,0,629,810.3870107,1560.220461,0.776172362,32550,16110,3510,660,125488.9024,21073.94948,763.0865877,14010,27,5,528,658,917
79884,2.68,7.82,1198,0,619,797.503263,1543.471582,0.776172373,36390,13920,2640,180,123715.0823,14862.01434,763.0865877,13950,16,5,513,662,925
57598,3.2,7.69,6634,2,100,128.837363,8547.070662,0.776172359,5790,10410,24150,24720,31117.62628,257587.007,7057.863396,1950,112,6,89,950,1082
80754,2.56,7.66,1226,0,606,780.754408,1579.546047,0.776172371,31560,16110,3840,810,118779.9837,22394.11686,763.0865877,14610,32,5,507,667,933
45048,0.91,7.6,5238,1,838,1079.657085,6748.500967,0.776172372,9630,12450,25260,15960,75865.24503,136166.3158,1538.911231,3570,146,4,136,825,956
80042,2.68,7.57,1248,0,612,788.4846548,1607.890276,0.776172366,32100,16050,4140,960,114330.2934,23193.75234,763.0865877,13920,35,5,491,671,942
56712,2.73,7.46,6430,2,142,182.949054,8284.242375,0.776172365,9180,12240,20490,23160,58233.75429,210389.467,7285.346811,1830,100,7,202,924,1036
56712,2.73,7.46,6430,2,142,182.9490523,8284.242297,0.776172373,9810,12600,19800,22770,62260.00166,208327.2402,7285.346811,1830,97,7,221,924,1036
83745,2.6,7.27,1169,0,568,731.7962133,1506.108756,0.776172368,31830,15840,3630,660,123582.9104,21313.75066,763.0865877,14910,28,5,520,665,930
46622,1.39,7.25,3475,2,662,852.9033312,4477.098302,0.77617237,14400,19770,18480,9030,66476.77019,150179.3445,4869.373563,5370,104,4,265,824,968
37604,0.9,7.25,2934,1,811,1044.871005,3780.088199,0.776172366,17940,17250,11700,6450,75607.41743,53895.98312,27062.92588,13740,70,6,326,817,1006
37604,0.9,7.25,1751,1,811,1044.871012,2255.942221,0.776172361,18330,17460,11400,5970,75136.06743,51777.10675,27099.67613,14010,67,7,333,817,1006
46622,1.39,7.25,3475,2,662,852.9033311,4477.098302,0.77617237,15090,19890,17640,8730,66155.99802,148634.6429,4906.12381,5520,106,5,286,824,968
77083,0.81,7.14,1091,2,1055,1359.23418,1405.615631,0.776172359,37590,14610,2220,60,158407.7058,1438.089596,393.6435862,12570,8,3,788,852,1022
77083,0.81,7.14,1091,2,1055,1359.23415,1405.6156,0.776172376,37860,14760,2220,60,159005.5619,1438.089596,393.6435862,12300,8,3,792,852,1022
37601,0.54,7.14,2533,1,714,919.8987547,3263.450344,0.776172374,17460,15450,13440,8010,78867.75881,89072.57374,30020.68194,12780,61,7,270,816,1006
37601,0.54,7.14,2533,1,714,919.8987593,3263.45036,0.77617237,16920,15240,14040,8040,78835.62104,88685.79056,30409.1817,12840,65,8,263,816,1006
41113,0.9,7.02,3765,1,705,908.3034081,4850.726711,0.77617236,14610,14640,17850,15420,93066.68294,124572.6178,33012.54739,4290,92,9,259,826,1016
41113,0.9,7.02,3765,1,705,908.3033944,4850.726638,0.776172372,15150,14700,17430,14400,95109.29405,120698.6094,29292.77468,5100,89,8,266,826,1016
40483,0.83,7.01,3909,1,830,1069.350102,5036.252468,0.776172367,17700,16410,13860,7920,105320.0742,87193.51299,30409.1817,11340,68,8,326,823,1014
40483,0.83,7.01,3899,1,830,1069.350098,5023.368713,0.77617237,19410,16380,13560,8340,118331.9063,86396.72288,29292.77468,9270,69,8,370,823,1014
39605,0.7,6.99,4028,1,623,802.6567582,5189.568896,0.776172372,8310,12480,21630,22110,55504.77144,163500.9882,54492.57044,2550,128,9,139,822,1011
39605,0.7,6.99,4028,1,623,802.6567655,5189.568943,0.776172365,7590,11490,21720,23640,40582.89359,182277.9367,54492.57044,2610,134,9,97,822,1011
41732,0.94,6.97,3850,2,766,986.8941931,4960.238438,0.776172365,20160,16860,14010,9060,126351.6408,80637.83618,14819.23918,7110,67,7,406,828,1018
51357,2.58,6.68,796,2,539,694.4333809,1025.545401,0.776172366,30120,23850,8010,2160,100997.432,23371.42713,2555.293403,2760,31,13,435,860,993
51461,2.57,6.5,791,2,539,694.4333868,1019.103542,0.776172359,28530,24570,8400,2910,118528.5611,22232.10238,2555.293403,2730,25,13,460,863,994
57380,2.89,6.3,6169,2,133,171.3536916,7947.97687,0.776172364,12450,15690,18930,19110,81977.50794,160876.8932,4236.239676,930,95,6,297,883,995
57380,2.89,6.3,5828,2,133,171.3536906,7508.641419,0.776172369,12930,16410,18660,18210,87804.58405,159182.484,4236.239676,930,94,6,315,883,995
71562,1.75,6.24,1736,2,1219,1570.527448,2236.616611,0.776172363,20610,28860,7740,1620,199129.2744,40724.25763,11433.00228,8190,55,14,951,985,1100
71627,1.71,6.15,1728,2,1206,1553.778576,2226.309602,0.77617237,20250,28530,7680,1620,198276.733,40724.25763,11294.71395,9000,55,13,934,982,1103
71536,1.77,5.9,1829,2,888,1144.07577,2356.435341,0.776172369,17880,21450,8610,3210,137526.4588,50061.58233,15004.40794,16050,69,13,658,955,1044
76171,1.31,5.85,1635,2,1415,1823.048654,2106.490848,0.776172373,28080,33660,4260,420,243572.4018,18491.02466,1557.536998,570,55,7,1130,1034,1142
81030,1.28,5.85,1128,2,940,1211.07119,1453.285428,0.776172374,38040,25560,2730,360,203943.4982,17760.59556,1270.551576,360,51,5,1028,925,1097
72902,1.43,5.8,1942,2,1500,1932.560429,2502.021568,0.776172366,23400,31470,6810,1080,222310.6437,35492.9062,7542.457546,4320,42,12,1066,1067,1141
72902,1.43,5.8,1942,2,1500,1932.560407,2502.02154,0.776172375,23670,31590,6720,1050,221747.6791,35152.7187,7542.457546,4020,41,12,1081,1067,1141
56837,3.53,5.79,2360,2,1155,1488.07153,3040.561742,0.776172366,26130,26580,9300,2760,160829.3144,18830.35867,2109.899163,2070,30,10,563,835,973
80591,1.43,5.79,1244,2,1065,1372.117905,1602.736784,0.776172365,39420,21750,2460,360,185085.4799,17299.67023,1222.199958,2940,49,6,991,869,1031
74037,1.42,5.79,1627,2,1549,1995.690723,2096.183864,0.776172371,25530,34500,5340,660,244659.921,35622.10893,1598.00628,750,51,8,1168,1077,1160
78614,1.22,5.78,1470,2,1327,1709.67178,1893.909206,0.776172371,30690,31560,3630,420,236416.8016,19306.62087,1557.536998,570,57,7,1085,1010,1133
80321,1.34,5.77,1160,2,999,1287.085238,1494.51339,0.77617237,37230,26310,2820,360,209192.9697,18693.99862,1270.551576,480,53,5,1022,928,1105
80595,1.24,5.76,1328,2,1138,1466.169168,1710.960154,0.776172371,36960,26160,2820,360,206433.6518,18849.202,1270.551576,540,54,5,997,956,1102
80676,1.38,5.75,1234,2,1054,1357.9458,1589.853052,0.776172363,39510,21810,2370,360,187365.1956,16863.1803,1222.199958,2940,47,6,1005,862,1031
78839,1.24,5.74,1452,2,1302,1677.46244,1870.718482,0.776172371,30840,31620,3660,420,236701.8845,19158.03969,1557.536998,570,56,7,1081,1016,1133
80699,1.12,5.71,1361,2,1157,1490.648266,1753.476482,0.776172372,34230,28860,3030,360,218668.7621,18949.79741,1557.536998,570,54,7,983,994,1134
80699,1.12,5.71,1361,2,1157,1490.64828,1753.476498,0.776172365,34380,28650,3030,360,218413.3712,18949.79741,1557.536998,570,54,7,991,994,1134
56506,3.59,5.68,807,2,688,886.4010499,1039.717511,0.776172366,26520,26460,9210,2670,143366.5641,16263.89074,2326.083248,2220,28,12,519,870,998
74056,1.38,5.64,1722,2,1460,1881.02549,2218.579379,0.776172363,24540,32910,6270,690,235616.4792,34272.85271,1348.39279,2430,40,8,1148,1071,1156
49085,0.53,5.62,2965,2,507,653.2054284,3820.027801,0.776172362,18060,18420,15870,10500,115591.5245,106196.8496,1489.937328,4080,140,4,333,786,966
49085,0.53,5.62,2965,2,507,653.2054187,3820.027744,0.776172373,18300,18720,15660,10470,115157.511,106403.9992,1489.937328,4020,141,4,336,786,966
57085,2.62,5.52,2882,2,1356,1747.034623,3713.09276,0.776172368,23730,23640,13350,3900,162585.1664,64892.18244,326.3587089,2400,80,2,520,884,1014
80900,1.35,5.52,1220,2,1057,1361.810906,1571.815804,0.776172371,39330,23760,2460,360,194402.1038,17299.67023,1222.199958,960,49,6,1032,858,1017
50183,0.38,5.52,2944,2,481,619.7077075,3792.971915,0.77617237,15900,18300,18240,11190,115399.9149,109076.6628,1489.937328,3450,142,4,308,786,962
80890,1.36,5.51,1262,2,1101,1418.499341,1625.927492,0.776172373,38460,25230,2640,360,201170.216,17490.41297,971.2744412,390,50,4,1054,867,1034
57067,2.59,5.5,2863,2,1344,1731.574126,3688.613634,0.776172374,23940,22680,13680,3960,157884.131,68958.54776,326.3587089,2790,86,2,505,884,1014
57067,2.59,5.5,2863,2,1344,1731.57413,3688.613641,0.776172372,24000,22560,13800,4110,155468.1959,69488.2569,326.3587089,2700,87,2,497,884,1014
57919,3.29,5.49,2851,2,1256,1618.19725,3673.153153,0.776172373,25740,26280,10560,3090,163253.1743,42818.70645,2047.571178,1260,58,10,551,857,984
57919,3.29,5.49,2851,2,1256,1618.197249,3673.153149,0.776172374,26160,25950,10200,3270,163802.0367,28580.98862,2047.571178,1470,51,10,561,857,984
57268,3.26,5.48,2574,2,143,184.2374254,3316.273658,0.776172375,15960,19320,17250,14070,108504.6092,141177.8929,4581.703722,450,90,8,395,792,933
83654,1.2,5.39,1215,2,1017,1310.275962,1565.373937,0.776172371,39270,20550,2220,360,179921.0652,16580.25043,1222.199958,4800,45,6,955,845,1016
49122,0.6,5.37,3572,2,591,761.4288027,4602.07053,0.776172372,15510,16110,20580,11520,114912.07,114540.714,1489.937328,3360,141,4,264,789,948
49122,0.6,5.37,3210,2,591,761.4288043,4135.679292,0.776172371,15570,17190,19590,11430,113309.3678,109810.0139,1489.937328,3360,142,4,282,789,948
84537,1.05,5.34,1012,2,855,1101.559442,1303.8341,0.776172367,37650,15570,1710,30,162917.3835,3601.918538,393.6435862,12180,18,3,824,797,929
58074,3.26,5.33,2616,2,1070,1378.559772,3370.385385,0.776172366,24150,25260,12270,3570,168838.7839,57654.93431,1843.02556,1590,80,8,539,866,990
58074,3.26,5.33,2616,2,1070,1378.559771,3370.385385,0.776172366,24330,24930,12240,3510,166628.3298,57420.65896,1619.027471,1800,79,7,532,866,990
57973,3.08,5.19,2734,2,1119,1441.690075,3522.413463,0.776172368,24210,24000,13020,3870,165182.3227,61663.76375,149.7042746,2010,75,1,525,868,993
52253,0.47,5.12,2523,2,560,721.4892225,3250.566622,0.77617237,21900,18990,12480,8820,102038.1155,96621.76426,1489.937328,4920,123,4,366,779,955
52228,0.26,5.11,1539,2,599,771.7357985,1982.807002,0.776172365,28410,20400,6690,3030,116343.1419,57315.70534,,8580,87,,427,775,951
52228,0.26,5.11,1539,2,599,771.7357959,1982.806995,0.776172368,28290,20160,6570,3060,115657.3995,57347.0207,,8760,88,,425,775,951
52137,0.47,5.1,2582,2,563,725.3543378,3326.58064,0.776172376,20520,18960,13170,9420,105475.7965,98528.95094,1489.937328,4800,130,4,358,778,954
85311,1.12,5.06,1282,2,940,1211.071194,1651.694969,0.776172371,39270,17520,1830,360,167798.4012,12257.7844,685.9329891,8190,40,4,877,825,980
85834,1.12,5.01,1290,2,933,1202.052583,1662.001963,0.776172368,39240,17250,2010,360,170560.0515,11909.00393,685.9329891,8160,38,4,891,803,940
53844,0.26,4.99,1883,2,623,802.6567599,2426.00751,0.77617237,24780,19890,9600,5760,113070.6545,72306.11675,342.5986533,6810,102,3,417,773,948
86248,1.08,4.88,1225,2,896,1154.382756,1578.257674,0.77617237,38550,16440,1980,360,168260.5787,7837.238781,685.9329891,9810,26,4,860,798,899
49443,0.78,4.85,3337,2,466,600.3821004,4299.302723,0.776172374,11790,14730,23490,13560,85158.16877,128469.7066,1404.944175,3390,155,3,177,786,928
49443,0.78,4.85,3337,2,466,600.382105,4299.302756,0.776172368,11790,14910,23310,13560,85733.01409,127088.6517,1404.944175,3540,152,3,179,786,928
54716,0.24,4.77,2194,2,655,843.8847154,2826.691703,0.776172371,25980,19950,8400,4560,113875.9683,62581.5396,342.5986533,8280,92,3,424,770,943
87774,1.06,4.5,925,2,771,993.3360531,1191.745589,0.776172371,37530,15480,1680,30,161236.8852,3601.918538,393.6435862,12390,18,3,816,788,877
58719,0.24,4.31,1814,2,636,819.4056142,2337.109724,0.776172373,26910,20190,8520,2940,104940.6649,58388.27214,,8610,80,,371,762,934
58719,0.24,4.31,1814,2,636,819.4056158,2337.109728,0.776172371,26820,19920,8550,2970,104832.0735,58231.01439,,8670,79,,373,762,934
56811,1.17,4.3,2211,2,403,519.2145748,2848.594106,0.776172356,17700,21000,16350,6990,70320.32554,131296.6828,2410.620564,5010,108,4,287,744,903
57898,2.45,4.21,2620,2,188,242.2142393,3375.538867,0.776172369,16110,19680,17220,13440,112568.1713,142154.4169,4581.703722,450,91,8,415,789,927
58284,2.46,4.17,4344,2,1287,1658.136853,5596.695019,0.776172363,21690,24030,15270,5010,151599.4429,88756.6898,671.822755,1110,88,4,501,853,980
58284,2.46,4.17,4344,2,1287,1658.136844,5596.69499,0.776172367,21210,24000,15510,4980,152105.8752,91468.73164,671.822755,1230,91,4,501,853,980
61183,1.01,3.99,2197,2,465,599.0937264,2830.55681,0.776172374,18750,20820,15480,6810,67455.13272,127333.0999,144.1901025,5160,104,2,273,739,895
64424,0.13,3.95,1595,2,589,758.8520593,2054.955916,0.776172368,23520,21270,11280,3420,86852.31467,77133.87377,,7350,75,,299,757,922
58147,2.04,3.9,4350,2,956,1231.68517,5604.4252,0.776172372,21810,23430,14250,6510,129526.4423,108631.3823,4667.5789,1170,91,8,492,786,918
58147,2.04,3.89,4351,2,957,1232.973562,5605.713654,0.776172361,21720,23430,14280,6660,130414.536,117732.858,4667.5789,1080,91,8,493,786,918
64766,0.84,3.76,2196,2,484,623.5728287,2829.268454,0.776172369,19380,20610,14460,6180,69829.26276,112190.8913,,6480,93,,262,730,893
58252,2.02,3.71,4075,2,925,1191.745608,5250.122545,0.776172359,23640,23880,12540,5460,139610.422,105351.6424,898.8199508,1320,87,5,530,786,920
58252,2.02,3.71,4075,2,925,1191.745584,5250.122438,0.776172375,23490,23940,12780,5520,138415.5624,106011.3709,767.6431113,1440,89,4,527,786,920
69764,0.77,3.37,1905,2,531,684.1263908,2454.351741,0.776172367,22470,21360,11940,3960,81785.56047,76374.18661,,7380,74,,281,725,889
0,0,0,2428,0,0,0,3128.171158,0.776172363,3180,13530,22620,26220,,236785.2506,27765.86735,1590,103,5,,0,0
0,0,0,2050,0,0,0,2641.165923,0.776172365,2310,13920,25380,25020,,183682.6192,1876.156436,210,87,1,,0,0
0,0,0,1564,0,0,0,2015.01633,0.77617237,4080,16350,25140,20160,,156706.2494,,1350,71,,,0,0
0,0,0,812,0,0,0,1046.159363,0.776172378,8490,9660,10530,8370,,139461.8306,,29850,115,,,0,0
0,0,0,812,0,0,0,1046.159377,0.776172367,8910,9990,11040,8880,,141978.1738,,28290,118,,,0,0
0,0,0,1931,0,0,0,2487.849437,0.776172372,8910,10920,10710,7410,,127943.2904,,29190,111,,,0,0
