2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,2019 Average Household Income,Household_Density,Total_Pop_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,Shape_Length,Shape_Area,Net_Passengers
0,2.3,0,200001,111236,699.7995334,1399.599067,699.7995334,5370,1800,3930,0,0,820.9198575,0,0,0.004707823,1.1E-06,0
0,2,0,0,29133,673.995313,673.995313,336.9976565,0,0,930,5730,1020,101.9682201,0,0,0.003941086,7.59E-07,0
0,2,0,0,64169,197.4622018,394.9244036,197.4622018,6030,7080,0,0,0,0,0,0,0.006790612,1.3E-06,0
0,0,0,0,0,0,0,0,1912020,46830,7110,8940,26610,27.24001897,0,0,0.144741547,0.000198024,0
0,0,0,0,0,0,0,0,150330,18330,2850,9690,23640,0,0,0,0.026706984,2.03E-05,0
0,0,0,0,0,0,0,0,480,90,0,0,0,0,0,0,0.00229203,4.82E-08,0
0,2,0,0,104956,348.6621393,522.9932089,348.6621393,12690,2250,0,0,0,455.9757329,0,0,0.005316341,1.47E-06,0
0,0,0,0,0,0,0,0,270,30,0,0,0,0,0,0,0.000989904,2.63E-08,0
0,1.2,14.29,35000,45141,30.05255717,58.52340081,28.47084364,1539780,95520,900,750,0,6375.409903,368.7676766,313.7608121,0.104670471,0.000161939,0
0,1,0,0,59394,267.784989,535.569978,267.784989,9630,150,0,0,0,106.1883549,0,0,0.005334455,9.55E-07,0
0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0.00102018,3.52E-08,0
10,1.2,33.33,18750,35447,1660.891307,3183.375005,1937.706525,0,6300,12090,330,0,1930.934692,0,0,0.006643172,1.85E-06,0
0,0,0,0,0,0,0,2282.281152,513870,118980,122310,68160,18090,0,1266.843337,0,0.051154958,8.31E-05,0
0,1.5,0,40584,45454,61.49252243,98.38803589,49.19401795,137190,50730,16290,5460,750,778.9784242,0,1106.074775,0.039664199,2.08E-05,0
2.52,2.1,12.31,51852,90432,346.6217779,806.1877306,482.933713,175770,328590,115020,42420,3240,32376.8028,0,947.7169985,0.117386773,6.57E-05,0
0,2,0,0,45436,333.6329828,333.6329828,0,0,240,6930,630,0,0,0,0,0.008567813,7.67E-07,0
0,0,0,0,0,0,0,0,0,0,720,9810,8670,0,1811.923575,4431.537405,0.006148962,1.9E-06,0
0,0,0,0,0,0,0,15005.47504,0,150,2490,10920,12210,0,3514.455063,0,0.006793805,2.54E-06,0
0,0,0,0,0,0,0,14943.00802,0,0,750,5700,4320,0,1631.204627,0,0.004235048,1.06E-06,0
0,0,0,0,0,0,0,0,0,0,510,2970,180,0,0,0,0.005833247,3.46E-07,0
0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0.000683671,3.57E-08,0
0,1.6,12.5,50000,102557,609.5092948,1066.641266,7618.866185,0,11670,8460,8370,5490,488.1741637,1470.009263,5358.376587,0.009776452,3.36E-06,3
2.86,1.8,5,68260,107643,3095.442921,5159.071534,1490.398443,0,3480,19140,0,0,3590.51566,132.4827572,0,0.005857332,2.23E-06,0
4.63,0.9,30,33001,68794,22390.82401,23046.6222,16020.21299,450,0,5820,17310,4080,1451.908061,5131.803515,1422.971804,0.007588046,2.73E-06,0
0,0,0,0,0,0,0,44506.495,0,0,0,0,12960,1114.207821,0,6828.991413,0.004548636,1.28E-06,133
7.32,2.2,13.04,54361,69129,396.5410157,902.4726565,396.5410157,64920,43980,29400,26040,25200,4286.142169,1072.75874,827.3770561,0.031509953,1.87E-05,0
0,0,0,0,0,0,0,0,0,660,8250,13620,180,0,0,0,0.014825612,2.25E-06,0
5.71,0.9,30.95,33196,68793,6549.602888,6986.243081,13273.86185,0,0,0,6180,23520,1409.253068,8045.519503,0,0.007137783,2.93E-06,256
0,1.7,6.25,53051,80646,6330.823704,9116.386134,4304.960119,0,0,6480,3840,0,3461.596834,246.2113802,0,0.004050334,1.01E-06,0
0,0,0,0,0,0,0,1288.18851,0,540,14160,12210,13320,2.242198751,2953.77182,0,0.012092599,3.97E-06,0
0,1.6,7.69,60675,80647,3180.258297,6890.559644,3445.279822,0,0,960,6240,2550,861.608552,1196.53871,0,0.004617191,9.65E-07,0
0,0,0,0,0,0,0,846.4095859,0,0,0,6210,2940,0,318.08349,0,0.005021891,9.07E-07,6
0,0,0,0,0,0,0,4386.984277,0,0,570,2340,7470,0,1661.57151,0,0.005500374,1.05E-06,6
0,0,0,0,0,0,0,0,0,0,0,0,1110,0,0,0,0.001574082,1.11E-07,0
0,1.5,0,60354,80644,5816.045096,12722.59865,3998.531004,0,750,4620,1740,90,2681.793897,0,0,0.003965648,7.04E-07,0
0,0,0,0,0,0,0,0,0,0,0,870,270,0,0,0,0.00183153,1.11E-07,0
0,0,0,0,0,0,0,0,0,0,900,5610,780,0,0,0,0.014045679,7.1E-07,0
0,1.5,12.5,60354,80644,5527.327304,11400.11256,3454.579565,0,0,990,6420,0,2252.616109,0,0,0.004010038,7.41E-07,0
0,0,0,0,0,0,0,0,0,0,150,660,0,0,0,0,0.001719654,7.82E-08,0
0,0,0,0,0,0,0,2495.92384,0,0,0,1620,4560,0,553.1695658,0,0.004354871,6.15E-07,1
21.43,1.1,41.67,15000,29243,920.5381293,1442.176403,1104.645755,8130,44940,18780,10860,1740,3208.823077,923.6603745,0,0.012977981,8.33E-06,104
21.43,1.1,40.91,15000,28999,1171.803757,3147.13009,2845.809124,16920,31680,27600,1080,0,3810.847563,776.7106791,181.2804432,0.024578058,7.64E-06,0
0,0,0,0,0,0,0,4438.432384,0,0,0,4140,6390,0,1062.777605,0,0.004098696,1.04E-06,0
0,1.4,45.45,15578,22260,2118.062988,4342.029126,3177.094483,0,900,14820,8820,0,2596.525264,939.0050156,0,0.006262529,2.42E-06,39
0,2,100,0,23494,89.24135309,178.4827062,2320.27518,0,0,8550,16710,3840,0,4405.713352,0,0.006927683,2.87E-06,8
5.88,1.9,7.14,56314,59544,1511.467321,3255.468075,1395.200604,0,15180,7080,0,0,1874.788526,226.7938734,0,0.008841599,2.2E-06,0
11.11,1.9,14.52,55895,84246,1456.803154,3322.533508,1712.382654,0,63060,38250,0,0,9019.648875,0,0,0.021187426,1E-05,0
0,0,0,0,0,0,0,0,1080,3120,1110,0,0,0,0,0,0.004106831,5.21E-07,0
0,2,0,75000,85187,505.701138,379.2758535,252.850569,14520,5850,0,0,0,718.1059599,0,0,0.008003234,2.03E-06,0
0,0,0,0,0,0,0,0,270,5280,1260,0,0,0,0,0,0.00728966,6.68E-07,0
0,1.6,14.29,35000,56148,1260.788589,2063.1086,1375.405734,2400,9780,4350,6030,0,1552.949931,934.0925604,260.1114078,0.007028334,2.23E-06,0
0,1.6,7.14,35764,50906,439.3112106,862.0446396,431.0223198,180840,71490,41520,18900,0,4306.757841,0,449.690217,0.038017897,3.09E-05,0
0,0,0,0,0,0,0,0,0,990,10200,360,0,0,0,0,0.010334362,1.14E-06,0
0,1.6,11.11,41420,50905,1254.707616,2509.415231,1254.707616,0,10650,12300,0,0,2170.779703,0,0,0.006645033,2.24E-06,0
0,0,0,0,0,0,0,0,0,2070,7020,0,0,0,0,0,0.00713252,9.09E-07,0
14.29,1.1,25,28958,39719,381.9391998,907.1055996,572.9087997,9810,41430,2940,0,0,910.069163,0,602.8494682,0.01412432,5.36E-06,0
0,1.6,14.58,31524,37444,1492.287414,2392.048942,3006.52023,0,57270,40410,16050,4140,6977.357579,3625.525825,162.8488087,0.016664553,1.17E-05,0
0,0,0,33588,50906,34301.9334,65621.08999,32810.545,0,360,1350,0,0,361.0343174,0,0,0.00174075,1.72E-07,0
0,0,0,0,0,0,0,0,0,0,8760,0,0,0,0,0,0.006078215,8.72E-07,0
0,0,0,0,0,0,0,3133.527413,18570,54630,34140,31350,35670,0,22641.05749,0,0.017246683,1.72E-05,0
0,0,0,0,0,0,0,15068.45931,0,0,9840,30600,28590,0,24847.78969,0,0.010740947,6.81E-06,0
0,1.6,6.67,41192,49048,2668.60843,4471.722234,2163.736565,0,15330,18060,2400,0,3625.066942,336.4439424,41.37823323,0.009515221,3.55E-06,0
0,1.6,5.56,36357,50906,2209.108867,4336.398886,2209.108867,0,17190,14370,0,0,3299.447737,0,0,0.008202293,3.13E-06,0
0,1.7,9.09,37784,49048,1418.356779,4126.128812,1805.181355,0,11550,8520,0,0,1672.380776,0,0,0.00598913,1.99E-06,0
0,0,0,0,0,0,0,3851.521725,60,2250,2790,4350,2010,0,930.0681969,0,0.006388945,1.13E-06,0
3.03,1.6,30.77,41023,73126,1716.996698,3807.253547,1493.040607,0,27810,6900,0,0,3281.183844,0,0,0.007918035,3.43E-06,0
0,1.4,14.29,41302,68371,4133.586621,10850.66488,4650.284948,0,1920,3150,0,0,673.6879624,0,0,0.002875649,4.95E-07,0
0,0,0,100000,183703,2657.986903,8859.956345,3986.980355,0,2940,1800,1080,0,1597.420312,0,0,0.004069556,5.78E-07,0
0,0,0,0,0,0,0,0,15210,3270,13860,22080,9420,7.791144773,0,0,0.02808741,6.31E-06,0
0,2.3,0,100000,97080,557.8489985,906.5046226,418.3867489,14190,19560,3090,0,0,2888.848271,0,68.86497476,0.007601232,3.67E-06,0
5,1.9,9.09,79776,92550,2058.921424,7549.378553,4804.149988,2880,9240,3120,0,0,1481.923908,105.8440643,0,0.00497993,1.49E-06,0
0,1.5,0,35000,45454,490.4111073,653.8814764,326.9407382,11820,16800,2940,0,0,1727.012207,0,0,0.007562265,3.13E-06,0
0,1.9,0,75000,92552,1410.369253,2468.146192,1234.073096,750,7530,6210,0,0,1120.417983,0,0,0.004852363,1.45E-06,0
0,0,0,0,0,0,0,0,1223580,11940,2670,3810,150,0,0,0,0.086240225,0.000122789,0
1.01,0,2.1,96001,95112,367.8133685,929.1404869,301.9363473,1158300,566940,153990,6270,1890,61115.15988,2182.565372,230.8719322,0.113605377,0.000186612,0
0,1.6,5.26,38153,45452,1155.901832,3166.165888,1557.954643,0,30360,19410,1650,0,4130.146013,0,0,0.009712203,5.1E-06,0
0,1.6,7.14,37593,45450,1770.501608,3749.297524,1770.501608,0,6630,18180,0,0,2997.422123,0,0,0.006776705,2.46E-06,0
3.7,0.8,33.33,35000,68795,7114.474227,11921.55141,7114.474227,0,0,0,8250,5160,3296.425356,0,0,0.00464026,1.33E-06,55
3.85,0,0,33726,68794,22894.54352,24325.45249,20237.14115,0,0,3870,8610,180,2728.885612,325.2781418,0,0.004392035,1.25E-06,25
0,0,0,0,0,0,0,0,0,0,0,11250,2280,0,0,0,0.004657001,1.34E-06,2
0,0,0,0,0,0,0,0,0,0,0,7950,5580,0,6825.135558,0,0.004646864,1.34E-06,3
0,0,0,0,0,0,560.9987209,1682.996163,0,0,2190,6750,330,0,0,0,0.003898086,9.12E-07,555
0,1,0,0,68798,115.967993,347.9039789,9857.279402,0,0,4620,14010,3840,0,844.8702558,0,0.005976366,2.21E-06,0
0,0,0,0,0,0,0,23027.05361,0,0,0,120,6300,0,549.7196785,0,0.003882766,6.33E-07,0
8.33,1.6,20.45,30224,64926,2077.604009,2968.005728,1966.303794,6840,15000,35370,10800,1830,6657.918016,0,0,0.012642023,6.9E-06,5
0,0,0,0,0,0,0,14673.50318,420,0,0,6870,6900,0,1247.856764,0,0.005526729,1.4E-06,11
0,0,0,0,0,0,0,0,0,0,450,1950,0,0,0,0,0.002521261,2.36E-07,0
0,0,0,0,0,0,0,16010.37408,0,1320,8520,27900,59370,0,37969.68002,0,0.015771978,9.62E-06,0
0,0,0,0,0,0,0,0,0,0,0,690,210,0,0,0,0.001477736,8.87E-08,0
0,0,0,0,0,0,0,0,0,0,0,2490,240,0,0,0,0.00489743,2.77E-07,0
0,0,0,0,0,0,0,545.9526087,0,0,2100,9090,12540,0,1255.208042,0,0.006620173,2.34E-06,0
0,1.4,40,15000,23497,321.2716657,385.5259988,257.0173326,0,24300,11730,3420,780,639.3330247,264.6197507,0,0.009659826,3.98E-06,14
0,1.3,44.44,15000,23497,1048.668384,3146.005152,2097.336768,0,7890,11910,0,0,1007.870486,355.3148975,696.976193,0.005869636,1.95E-06,0
0,1,50,15000,28378,296.4637503,296.4637503,197.6425002,0,8460,16680,990,0,295.4529368,0,0,0.008155901,2.59E-06,3
0,1.4,47.06,15710,22657,5669.981538,14377.45319,9922.467692,0,0,11310,1470,0,0,0,1988.630503,0.004729064,1.26E-06,4
0,2.5,0,50000,69134,1297.089833,2594.179666,1037.671866,0,8610,1350,0,0,1012.247806,0,0,0.00424782,9.87E-07,0
6.85,2.2,11.36,53625,69129,1715.841854,3088.515338,2296.588328,0,73770,20970,840,2400,8051.985799,1177.33479,0,0.018608713,9.7E-06,5
6.38,2.2,11.11,54871,69129,2839.434966,4952.502848,2113.067882,0,6630,32490,0,0,6247.577346,0,0,0.012363494,3.88E-06,0
22.86,0.9,41.67,17480,28382,2496.539179,11014.14344,7930.183274,0,2730,9480,4620,750,1928.364531,639.0669478,0,0.005339034,1.74E-06,0
0,0,0,0,0,0,0,0,690,2430,10410,1950,2880,0,0,0,0.00941546,1.83E-06,0
22.22,1,44.44,18750,28382,1860.031522,3381.875495,2029.125297,0,0,12060,2850,390,1849.967073,0,0,0.005578193,1.51E-06,1
18.75,1,42.86,17480,28382,2710.08839,6142.867017,3794.123746,0,1650,11850,750,0,1933.437756,0,0,0.004788939,1.42E-06,0
0,0,0,0,0,0,0,0,0,3180,9990,12150,5970,0,1199.973247,0,0.007112082,3.08E-06,0
0,0,0,0,0,340.8238553,0,852.0596383,0,0,1650,10020,3480,0,1821.463593,1461.529207,0.005065273,1.5E-06,0
6.06,2.1,11.11,52758,69129,2313.013155,4378.203472,1899.975091,0,16740,14640,0,0,3138.578364,0,0,0.007126654,3.1E-06,0
0,0,0,0,0,0,0,585.6160208,0,0,6390,37050,45090,0,32897.47406,0,0.012467101,8.74E-06,0
0,0,0,0,0,0,0,2837.538064,119520,91950,103890,161070,111540,0,57068.39456,10500.80949,0.040263537,5.81E-05,0
7.14,1.5,7.14,38740,44059,1690.84614,4303.971994,2305.699282,0,1380,13410,2100,0,1754.698582,438.6226248,0,0.005170002,1.67E-06,0
0,1.4,10,40584,44060,1385.238519,2000.900083,1385.238519,0,420,13230,2970,90,1131.003223,851.4417303,0,0.005212694,1.66E-06,0
0,0,0,0,0,0,0,0,13410,13140,11100,390,0,0,0,0,0.028343998,3.77E-06,0
11.54,1.9,13.64,55627,85805,1427.457892,3606.209411,1878.234068,0,17460,16980,0,0,3652.794611,0,0,0.009505444,3.41E-06,0
6.67,2.1,0,69080,75390,795.1961722,1722.92504,993.9952153,0,22530,16680,0,0,2732.240646,187.629423,0,0.008045735,3.86E-06,0
0,1,0,0,70036,1041.690628,3645.917196,1562.535941,0,420,4560,0,0,731.3429041,0,0,0.002861171,4.91E-07,0
6.67,1.7,16.67,45195,97897,2929.930384,3906.573846,1757.958231,0,2880,9450,1020,0,1990.003712,124.76164,216.2707636,0.00479995,1.31E-06,0
0,0,0,0,0,0,0,2214.749881,11970,78240,80220,91530,54630,0,27477.07516,397.7781018,0.022682382,3.13E-05,8
5.56,1.6,20,32003,73934,2140.163268,4501.722737,1992.565802,0,28410,6780,0,0,3089.672174,0,0,0.00783843,3.47E-06,0
3.92,1.5,18.18,41089,63090,2745.460793,3364.156184,2358.776175,7290,38790,16980,3930,0,3177.094611,4165.877253,0,0.010865884,6.62E-06,0
5.56,1.5,20,39362,61879,2036.360866,4777.615878,2193.00401,0,25050,7920,0,0,2482.812349,0,0,0.008230211,3.27E-06,0
4.21,1.5,11.21,47151,65533,504.3852682,1099.487311,693.0761599,263040,334410,95490,19530,1020,19773.77554,2330.094992,280.941112,0.047949316,7.05E-05,0
0,0,0,0,0,0,0,0,61110,37740,19860,3270,0,0,0,0,0.033102807,1.21E-05,0
0,0,0,0,0,0,0,177.2385369,122100,37560,67260,97260,157980,202.0844576,3218.005441,82732.92923,0.052463006,4.76E-05,0
0,0,0,0,0,0,0,0,24390,31230,37080,6690,2070,0,1884.024791,0,0.026423951,1E-05,0
0,1.7,7.69,43750,59384,2361.988282,6347.843509,3100.109621,0,5580,12150,0,0,2008.200603,0,0,0.005488856,1.73E-06,0
0,1.3,0,50000,59382,2086.346033,4172.692065,4172.692065,0,0,3240,600,0,409.3226589,0,0,0.002435909,3.68E-07,3
0,1.8,0,40901,66748,1701.198068,2892.036716,2211.557489,0,1890,7200,5400,900,932.4864993,1982.990965,0,0.005283404,1.5E-06,3
2.78,1.9,5,45079,61806,1889.784436,4129.528952,1819.79242,0,27420,9480,0,0,3811.542357,0,0,0.007658099,3.65E-06,0
0,1.6,12.5,45079,59386,2235.643185,4024.157734,2012.078867,0,2880,8790,0,0,1510.12372,0,0,0.004500466,1.14E-06,0
0,1.9,0,64329,85361,1593.203528,2503.605544,1138.00252,0,8280,11130,2760,660,2178.793782,456.7596028,0,0.008813712,2.25E-06,7
0,2,0,68533,92474,1590.530664,4612.538926,1590.530664,0,5490,10470,180,0,1296.414817,0,0,0.005559446,1.61E-06,0
0,1.9,0,63384,86696,2260.412179,3324.135557,1196.6888,0,6510,12870,0,0,2038.228963,0,149.9357393,0.00583203,1.92E-06,0
7.27,1.5,10.64,33788,49213,1822.496605,4187.864539,2287.814887,0,38190,27270,1410,0,5913.034995,0,0,0.014495559,6.6E-06,0
7.14,1.5,14.29,36603,47487,1737.239201,3608.112187,1870.872986,0,6120,13230,0,0,1884.092844,0,0,0.005843852,1.91E-06,0
7.69,1.5,9.09,32607,46624,918.3477753,2550.966042,3979.507026,0,11340,7530,4380,2160,1577.980672,1182.788193,0,0.008309215,2.51E-06,0
9.09,1.6,13.04,33775,49214,1871.435575,3831.987129,2317.015473,0,15270,12990,780,0,3091.631189,294.6663443,0,0.007845138,2.87E-06,0
5.26,1.5,9.52,35000,48926,1187.047589,2505.989354,4550.34909,0,10890,17340,3810,7080,2968.900705,2901.293537,0,0.009305921,3.88E-06,0
5.88,1.6,11.11,35000,48048,2072.713959,4836.332571,2245.440122,0,5340,9660,0,0,2117.43903,0,0,0.00485194,1.48E-06,0
0,0,0,0,0,0,0,0,60,0,3330,17190,600,0,0,0,0.016444582,2.1E-06,0
0,2,23.64,43022,49230,417.4836391,994.8546293,524.0752065,101790,99480,53490,15900,19950,7635.19352,3566.688807,720.4809512,0.033014145,2.88E-05,0
0,1.7,33.33,62500,50462,416.0797767,832.1595534,416.0797767,0,10080,2400,0,0,498.7826717,0,0,0.004457575,1.23E-06,0
0,0,0,0,0,0,0,6880.979139,2010,1680,8670,22950,36420,0,11775.45325,0,0.016406061,7.06E-06,0
1.52,1.8,2.17,86016,107284,1522.033433,3101.502089,1349.727761,750,61680,27720,0,0,10551.97388,0,0,0.016759929,8.91E-06,0
0,2.3,3.77,120990,184016,1923.647828,3810.302429,2441.553013,0,24120,43860,2160,0,9956.225553,710.8341345,142.7180697,0.013320311,6.92E-06,1
0,0,0,0,0,0,0,0,6840,3060,450,0,0,44.1606744,0,0,0.005715835,1.04E-06,0
0,0,0,0,0,0,0,0,0,3930,9270,0,0,0,0,338.6772129,0.004942127,1.3E-06,0
0,2.1,0,170715,191677,1684.435803,4211.089506,1403.696502,0,1830,7410,0,0,2056.519028,0,0,0.003842333,9.12E-07,0
0,0,0,0,0,0,0,0,19590,9930,7260,1440,0,0,0,0,0.022337875,3.78E-06,0
0,0,0,0,0,0,0,0,0,420,2070,30,0,0,0,0,0.003887647,2.48E-07,0
0,0,0,0,0,0,0,0,0,30,540,0,0,0,0,0,0.001153453,4.95E-08,0
0,0,0,0,0,0,0,0,70890,5580,960,0,0,61.56962047,0,0,0.01631636,7.66E-06,0
2.08,1.8,10,69553,97262,1613.506674,3030.244242,1180.61464,0,44190,21690,0,0,5568.735118,0,0,0.0148828,6.5E-06,0
0,2,0,87500,105139,1773.983853,1773.983853,591.3279509,0,1620,2790,0,0,547.9386159,0,0,0.003120068,4.33E-07,0
0,2.5,0,200001,209032,1910.900638,3344.076116,1910.900638,0,4920,510,0,0,574.0509184,0,0,0.003026952,5.35E-07,0
0,2,0,0,64169,965.2979497,965.2979497,482.6489748,0,0,2100,2400,840,0,481.5765984,14.529406,0.005727106,5.3E-07,0
4.26,1.9,10,52078,63779,1346.361542,2988.265862,1871.770924,7260,57120,14550,0,0,5789.007635,146.6919201,0,0.011667431,7.8E-06,0
0,0,0,0,0,0,0,0,13320,7380,6540,1050,180,0,0,0,0.019824473,2.84E-06,0
7.32,2,13.33,62069,85187,202.262438,439.1984368,236.9359988,353430,47220,37110,10440,0,6900.37588,233.5762765,0,0.030621041,4.44E-05,0
5.61,1.5,3.85,47198,90233,2438.124081,4465.870841,2076.026445,450,51600,41070,13980,0,17311.40473,0,0,0.016050408,1.06E-05,0
9.09,1.9,12.5,50000,77079,415.6294856,923.6210792,646.5347555,40800,14670,750,0,0,1903.284623,177.642671,59.35266606,0.014907452,5.54E-06,0
0,2.2,15.38,50000,88344,1579.962022,3159.924043,1301.145194,0,19260,8640,0,0,2548.210433,0,0,0.007067199,2.75E-06,0
0,2.3,0,40584,93862,1949.099535,2273.949457,974.5497674,0,120,5520,2370,0,2225.80733,0,0,0.004752424,7.88E-07,0
0,1.6,6.25,86098,121514,1639.501553,3020.13444,2070.94933,0,9210,48600,2160,0,9326.845358,0,0,0.010709585,5.93E-06,0
0,0.8,33.33,29084,68798,906.6874928,1662.260403,55912.39539,0,0,0,720,16470,0,9037.859589,0,0.005483959,1.69E-06,2
0,0,0,0,0,0,0,0,1260,7050,3060,0,0,0,0,0,0.016564031,1.13E-06,0
0,0,0,0,0,0,0,4376.632969,240030,172230,51180,18090,2460,0,1043.39239,566.7228012,0.038287404,4.79E-05,0
0,0,0,0,0,0,0,426.0363731,19530,28800,36720,24870,42180,0,20045.90781,0,0.016254069,1.5E-05,0
0,0,0,0,0,0,0,0,660,1590,720,0,0,0,0,0,0.003075732,2.88E-07,0
0,0,0,0,0,0,0,0,0,8010,360,0,0,0,0,0,0.003730304,8.17E-07,0
0,0,0,0,0,0,0,0,90,6270,2790,0,0,0,0,0,0.004989978,8.88E-07,0
0,0,0,0,0,0,0,0,30,750,660,0,0,0,0,0,0.002695585,1.35E-07,0
0,0,0,0,0,0,0,0,3000,1170,0,0,0,0,0,0,0.002638345,4.19E-07,0
0,1.8,0,37489,66748,1582.935639,3618.138603,1356.801976,0,7680,3660,0,0,911.5575807,0,0,0.004423052,1.13E-06,0
0,1.7,11.11,45079,59383,1789.298574,2927.943121,1463.97156,0,7200,8580,0,0,1538.521924,215.6227194,0,0.005284696,1.57E-06,0
0,1.8,0,37489,66748,1330.332143,3325.830359,1330.332143,0,3420,8160,210,0,465.5132561,0,0,0.004686953,1.15E-06,0
0,0,0,0,0,0,0,5889.118344,142110,11100,28560,61620,113640,0,44574.82388,0,0.029214871,3.53E-05,0
20,1.6,37.5,29305,34908,2370.81241,4978.706061,3082.056133,0,1230,9690,0,0,1223.885841,0,0,0.005347032,1.08E-06,0
0,1,0,0,31027,8.848763176,8.848763176,53.09257906,22530,48870,47700,86220,87330,200.9902086,5348.577216,45519.36812,0.0222625,2.89E-05,0
11.11,1.5,25,25000,31031,49.27243541,167.5262804,571.5602507,51480,67620,78750,61200,3570,489.0835495,7619.95799,392.2684241,0.026463613,2.59E-05,0
0,1.6,20,35000,80087,380.2032968,665.3557695,2661.423078,0,0,11400,14070,1740,0.833497964,2222.30168,0,0.011547088,2.69E-06,0
0,0,0,0,0,0,0,0,0,1050,6840,3090,0,0,413.3602283,0,0.006176581,1.09E-06,0
0,0,0,0,0,0,0,0,0,0,5160,30,0,0,0,0,0.010431631,5.02E-07,0
0,1.6,33.33,40901,70077,721.6646531,1515.495772,577.3317225,900,16140,18300,450,0,1961.207258,0,524.8316877,0.008088933,3.55E-06,0
6.25,2,0,75000,75389,1966.52792,6882.847721,3195.60787,0,0,9840,660,0,1832.520395,0,0,0.003923973,1.04E-06,0
0,0,0,0,0,0,0,0,0,0,180,0,870,0,0,0,0.001393066,1.07E-07,0
3.43,1.4,15.9,58115,87950,1281.657408,2353.042897,2338.023474,49920,171480,161820,101580,32520,40922.40458,29063.71627,653.4445782,0.034485216,5.11E-05,0
0,0,0,0,0,0,0,8953.436988,0,0,0,13050,4020,0,2456.176892,0,0.005481008,1.69E-06,173
0,0,0,0,0,0,0,0,0,0,0,30,540,0,0,0,0.001527699,5.68E-08,0
0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0.001103712,4.09E-08,0
0,2,0,0,58568,48.82437139,48.82437139,3905.949711,1080,9990,22410,11460,7860,0,1783.994901,0,0.012904154,5.24E-06,0
0,0,0,0,0,0,0,0,0,0,1380,870,0,0,0,0,0.002695587,2.26E-07,0
0,1.7,0,50000,62476,646.7781934,1940.33458,646.7781934,4890,6330,810,0,0,587.5210159,0,0,0.004510346,1.19E-06,0
0,0,0,0,0,0,0,0,78930,21300,0,0,0,0,0,0,0.015281981,9.9E-06,0
0,0,0,0,0,0,0,0,595290,0,0,0,0,0,0,0,0.057562101,5.94E-05,0
0,0,0,0,0,0,0,0,0,6720,390,0,0,0,0,0,0.003706949,6.91E-07,0
0,2,0,0,77094,759.4435246,3797.217623,2278.330574,3150,240,0,0,0,211.0035963,0,0,0.002321391,3.37E-07,0
0,1,0,0,90200,1657.599546,3315.199091,1657.599546,0,0,1590,0,0,0,0,0,0.001848616,1.54E-07,0
0,1.7,0,50000,87771,3298.343626,5497.239377,2198.895751,0,0,2070,0,0,0,1340.951634,0,0.001990838,2.33E-07,0
0,2.2,0,138685,221919,616.4477702,1479.474648,904.1233962,30450,26520,6150,0,0,4620.865159,0,0,0.012337594,6.22E-06,0
0,0,0,0,0,0,0,1526.062825,4860,7890,25110,78780,44700,0,16153.71647,1048.568681,0.024129141,1.59E-05,0
0,0,0,0,0,0,0,22805.00215,0,0,0,930,8880,0,2431.399053,0,0.0040395,9.65E-07,20
0,1.7,11.11,60550,80645,2157.657216,5296.067713,1569.205248,0,0,1140,7950,4170,934.8937233,0,0,0.005280013,1.3E-06,0
0,0,0,0,0,0,0,0,0,0,0,5010,6510,0,1355.643369,0,0.004532098,1.14E-06,0
0,1.6,0,50000,80642,2001.061716,6574.917068,3716.257473,0,0,3180,3270,2610,774.2580525,731.0285751,0,0.003812373,8.95E-07,0
0,0.7,66.67,15000,19329,1610.671686,1932.806023,1610.671686,0,660,7410,0,0,845.8195326,0,0,0.004164582,7.94E-07,0
0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0.000760839,3.3E-08,0
0,0,0,0,0,0,0,0,0,0,30,2160,0,0,0,0,0.003552581,2.13E-07,0
16.67,0.9,28.57,26674,31154,2563.786971,5448.047313,3845.680456,0,750,5280,2070,0,1171.028048,0,152.1931071,0.004895712,7.98E-07,0
18.18,1.7,42.86,25000,35462,446.1867189,1282.786817,3681.040431,0,12660,10920,13590,9300,255.9804492,619.7785292,0,0.011418832,4.59E-06,0
0,0,0,0,0,0,0,0,8370,4590,870,0,0,0,0,0,0.007707442,1.37E-06,0
0,0,0,0,0,0,0,0,0,22110,900,0,0,0,549.5452158,0,0.005957506,2.27E-06,0
0,0,0,0,0,0,0,0,0,3960,3780,2340,60,0,0,0,0.004220407,9.9E-07,0
0,0,0,0,0,0,0,0,0,2160,1260,0,0,0,0,0,0.002225557,3.38E-07,0
3.85,2.1,5.56,77198,95507,1911.416523,5621.813304,2810.906652,0,1680,14250,7170,0,4673.641353,0,0,0.0067137,2.28E-06,0
0,0,0,0,0,0,0,0,1080,330,0,0,0,0,0,0,0.002092499,1.45E-07,0
