2019 Unemployed Population 16+: Percent,2014-2018 ACS Average Number of Vehicles,2014-2018 ACS HHs: Inc Below Poverty Level: Percent,2019 Median Household Income,Household_Density,Day_Pop_Density,Undeveloped_Sq_Meters,Developed_Open_Space_Sq_Meters,Developed_Low_Intensity_Sq_Meters,Developed_Medium_Intensity_Sq_Meters,Developed_High_Intensity_Sq_Meters,Square_Meters_Residential,Square_Meters_Com_Ind_MU,Square_Meters_Other,PrimaryLengthMeters,SecondaryLengthMeters,TertiaryLengthMeters,WalkingLengthMeters,Pri_LengthMetersHalf,Ridership
3.57,2.1,14.29,52941,1153.806588,1474.308418,,20070,20340,,,4030.742055,,,,,979.274833,,,488
2.56,2.1,5.41,56843,1400.911653,1449.218951,,30210,23340,,,7089.129479,,,,,1343.115162,,,464
7.69,2.1,11.76,54301,2579.117163,2782.731676,,8400,28950,1080,,5393.605031,121.1347244,,,,1134.229692,,,464
4.55,2.1,12.5,57028,519.1497185,765.0627431,43740,29280,20070,1680,,6261.179558,,219.6385415,,,1243.309265,,,464
0,2.1,0,150000,713.6310212,999.0834297,6510,25200,3960,750,,2340.934812,,,,177.9683015,838.2259657,,,463
7.41,2.1,11.11,55391,2223.867984,1690.139668,,16110,13050,,,4010.674127,,,,,912.7947376,,,464
0,2.1,7.5,78104,2153.185859,2751.293043,,3390,17370,900,,3751.333342,,,,,729.2680741,,,464
0,2.1,14.29,41302,2242.226578,1681.669934,,2460,6840,,,1167.648657,,,,,355.2767987,,,464
3.92,2.1,5.73,102909,258.4658355,374.444095,3011700,621180,261120,12930,900,95841.08447,958.0359349,1078.2858,,,19575.56962,,,464
0,2.1,9.09,78104,2484.354867,3415.987942,,240,9420,7080,,3209.736444,,,,,611.532481,,,464
0,2.1,14.29,54361,663.0472857,828.8091072,,28800,2490,,,2036.004229,,,,,671.8542638,,,464
2.86,2.1,9.52,37622,3676.137093,4665.86631,,5610,12240,510,,3085.850667,327.1640001,,,,628.3767185,,,464
2.13,2.1,9.09,38678,2262.321942,3267.798361,,9300,21510,90,,3885.411053,157.6825915,,,142.1998654,871.9188917,,,464
0,2.1,1.72,92038,489.9375802,3936.998412,65700,86580,94140,107190,90390,16995.96479,24017.64968,1233.873006,2331.108595,607.6129953,3081.39991,,2331.108595,464
0,2.1,11.76,88521,1675.297603,2463.672945,,9510,16770,,,2945.776945,,,,,601.3767637,,,464
0,2.1,0,87752,5077.337355,2538.668678,,,6090,6240,,2675.549483,,,,,568.828463,,,636
0,2.1,7.99,82210,957.7014581,1197.126823,186150,223350,99750,41550,720,36930.99532,420.5379985,79.07913506,,1984.635947,5715.3206,,,464
3.85,2.1,30.77,28988,67.38946628,1623.207144,95970,183570,186780,214530,202680,3549.249948,64020.50657,68741.6774,,873.6468903,4547.61038,,,464
2.94,2.1,9.09,38678,2854.225482,2854.225482,,11070,14340,,,2416.34481,,,,153.2857442,719.4269171,,,464
4.17,2.1,5.56,38233,2628.653096,2123.142885,,9720,15810,,,2923.38827,,,,159.6306459,727.0566599,,,464
3.45,2.1,10,37622,2518.77791,2518.77791,,1650,23160,,,4162.857569,,,,164.3371969,681.2925821,,,464
0,2.1,0,75000,1368.2693,1520.299222,,4860,12150,,,1825.499759,,,,,541.6839226,,,464
0,2.1,7.69,94479,1446.388233,1780.170133,,8340,14760,,,2563.600076,,,,,638.3454238,,,464
2.94,2.1,30.36,29927,1475.252419,2684.959402,,73920,13710,,,7850.452499,,,,,1748.813855,,,464
3.39,2.1,30.16,30760,932.5145219,1028.981541,11820,123450,24120,1800,,10337.4758,,153.9502851,,,2299.90721,,,464
4.17,2.1,0,85164,1633.713107,2114.216962,,6360,20580,,,2630.599865,,,,,871.8832746,,,464
0,2.1,1.61,91117,758.3393041,3014.861136,750,77790,112680,75030,13800,13890.62793,18133.80481,,1397.916056,,1990.816849,,1397.916056,461
0,2.1,2.56,139604,749.4519419,1026.423312,53790,71640,30870,2640,,11222.24946,,,,637.6079822,2123.232539,29.721331,,464
0,2.1,14.29,100000,995.7042145,1858.647867,,,32730,6210,,8786.85522,,,,,1119.676712,,,464
5,2.1,0,85164,1022.807808,1388.09631,,17010,17670,,,3882.563713,,,,,738.5485936,,,464
0,2.1,0,63384,766.111787,723.550021,,8070,31950,17550,3420,2605.419366,3463.935831,,,634.0368726,876.6377324,,,464
3.23,2.1,12.5,60000,692.7780938,1574.495668,9240,77340,28170,6150,2490,5457.203635,1126.010942,98.48253723,,,1722.630777,,,464
4.35,2.1,11.76,57028,1343.983174,1919.975963,,25080,14220,1080,,3918.913247,,,,,1051.308182,,,464
0,2.1,6.9,81387,2072.882796,2961.261137,,1230,7170,9120,,3030.482972,,,,,639.5332384,,,464
0,2.1,0,90833,732.6377258,549.4782943,,138000,72420,960,690,18043.47914,,,,,2411.979147,,,464
0,2.1,5.26,142857,1052.194267,1386.983352,,41220,12000,1500,,5003.159116,,,,97.85212281,2034.313307,95.65519479,,464
2.36,2.1,13.46,58610,569.4794626,776.1794157,216840,268230,116760,12030,,35364.04703,3031.861723,478.4852321,,,6124.180348,70.62363088,,462
0,2.1,9.09,66999,984.3623551,1211.522899,,25110,8340,750,,3092.89578,,,,,913.2213209,,,172
2.94,2.1,5.56,38233,341.8472739,601.6512021,,168300,17940,3030,,3962.846506,,592.4003607,,108.2957965,668.058651,,,497
0,2.1,9.09,60354,1207.381341,965.9050729,,21390,10680,,,2348.428827,531.9009821,,,,887.9389238,,,464
0,2.1,11.11,84511,325.8223484,244.3667613,13590,14100,4080,,,1061.499066,,,,336.9649579,28.12945006,,,464
0,2.1,0,150000,813.0856855,1219.628528,,16560,7620,1320,,2821.250182,516.4343871,,,122.9741027,767.2658679,95.78967142,,464
10,2.1,11.11,60000,18.88876309,17.17160281,1444170,50940,1410,,,2612.805117,,98.43663959,,,1378.804359,,,465
7.14,2.1,10.53,53382,539.5694456,2281.929114,1620,114750,56160,43350,14550,11248.43872,9069.875268,67.99874762,1087.430078,,2484.018936,252.5617129,1087.430078,461
7.32,2.1,11.36,54361,993.5767367,886.5761651,30360,113460,24750,750,,9740.728225,,,,,2531.349733,,,490
3.7,2.1,0,64746,2189.657874,1861.209193,,9780,14010,60,,2732.033853,,,,103.0423109,797.4292348,,,461
3.23,2.1,0,63384,1914.54425,2216.840711,,11580,14130,,,3026.0744,499.7850681,,,,932.2704595,,,458
3.7,2.1,5,104155,992.3135763,1314.815489,52710,19950,32040,,,9389.262254,186.7551556,,,,1778.568492,,,415
0,2.1,14.29,41302,2058.572806,1470.409147,,5190,3510,,,914.379079,,,,,385.8511391,,,463
0,2.1,4.35,138462,434.5342893,498.9097396,112470,38400,9330,,,10336.61255,,,,565.5407032,1238.103255,30.29483888,,399
0,2.1,8.33,59164,1670.207698,1855.786331,,7650,6450,,,1780.093716,,,,,482.0736403,,,463
0,2.1,6.67,62253,1900.157695,1461.659766,,4380,13320,,,2741.569072,,,,,597.2679774,,,448
2.7,2.1,30.3,29876,985.7485539,1462.723661,12720,44850,23820,,,5353.581782,174.2542774,,,,1542.214471,,,565
3.23,2.1,30.3,29876,2428.929363,2742.339604,,19530,13470,,,3812.414078,,,,,887.731527,,,464
0,2.1,9.09,50000,804.1462259,866.0036278,,30240,10740,900,,3152.477262,,,,,1025.644384,,,464
0,2.1,10,50000,1460.212526,2555.37192,1980,15360,3150,720,,2435.892741,210.9538455,,,,890.331205,,,464
3.57,2.1,5,104022,915.3832877,1348.985898,12450,25860,15630,,,4570.999843,,,,,1220.692077,,,464
7.32,2.1,10.71,52371,774.8214873,1483.229704,,69390,23550,16140,8160,6723.263451,3128.064095,,438.6902363,,1904.235845,,438.6902363,464
4.65,2.1,3.61,81138,2396.098209,2676.161636,,23160,30630,29340,,19717.03534,480.5491203,,,,1754.570948,,,464
3.9,2.1,5.91,102316,457.4693444,384.1016194,888150,187710,59100,57150,8310,18371.07732,3408.435217,113.1139417,,1977.091879,4939.608558,,,464
2.33,2.1,7.27,39206,3284.694337,2730.649509,,34740,30360,450,,8705.678969,,,,173.0383073,1219.999753,,,464
4.4,2.1,6.15,102727,311.5927761,426.6424165,430020,77370,32670,,,15691.34308,,436.7431017,,,3992.003386,,,464
4.17,2.1,22.22,29188,2431.997274,3839.995696,,12930,7350,,,2479.144405,,,,,743.3858504,,,464
0,2.1,13.33,100000,436.3540182,610.8956255,14460,53550,17550,3360,,4308.023383,,,,631.1268112,443.9696058,,,464
0,2.1,11.76,69553,1734.499586,1583.673535,,16920,17400,,,4823.84611,240.1754424,,,,1112.702924,,,464
0,2.1,0,75000,4658.207939,6728.522578,,2940,2130,,,227.6193803,,,,,274.9985763,,,464
5.56,2.1,11.76,60000,933.2045055,1866.409011,,21840,15960,5580,6750,2973.909742,1672.927831,,219.5613763,,910.5552739,,219.5613763,464
5.66,2.1,2.56,80858,1797.928365,2460.323026,,17730,37020,,,5804.887008,,,,,1423.128455,25.05054441,,463
8,2.1,12.2,52758,1216.147331,2474.230777,9660,60510,30720,9390,13170,9632.747289,2758.276699,,565.5722274,,1636.583368,,565.5722274,458
0,2.1,0,88639,1166.087455,1013.989091,,35340,15840,,,5156.517351,,,,,1063.858986,,,460
0,2.1,0,93538,832.6381808,1512.342818,28620,64080,29760,19980,10050,6349.314656,2889.497348,,391.2177259,62.33691672,1391.628226,,391.2177259,464
4,2.1,23.53,29188,2344.441341,3825.141135,,14370,6600,,,2497.078276,,,,,778.2464156,,,464
4.76,2.1,23.53,29188,2442.516623,3175.271609,,18810,2430,,,2323.482884,,,,,808.3467816,,,467
5.26,2.1,0,62584,1251.022651,1443.487674,7650,10080,9210,,,2784.582149,,,,,528.7844962,,,464
5,2.1,23.53,29188,2629.624223,3005.284826,,3600,16230,900,,2736.298593,,,,,762.7850355,,,464
8,2.1,11.76,60000,83.73740759,77.03841499,712800,53640,1500,120,,4822.965069,,,,,2639.163719,,,465
0,2.1,14.29,41302,777.9314541,1555.862908,,19050,6630,900,,1501.258928,1145.256987,,,,848.5060117,,,463
2.04,2.1,30,30014,1179.491034,1700.661491,11760,52500,27210,2790,,6878.13224,211.099595,,,,1683.92692,,,464
9.09,2.1,0,108723,1027.745482,1141.939424,9660,3690,9330,,,2431.446599,,,,,702.3365401,,,464
3.23,2.1,4.35,54188,648.2639061,1008.410521,,32880,22140,16890,,3294.971039,2966.235504,,,,1200.845776,,,464
0,2.1,9.09,60354,942.9193402,870.3870832,,24180,11520,,,2829.569974,,,,,961.9904185,,,457
0,2.1,8.7,82631,322.7050038,425.970605,49980,96510,46920,6000,1200,3416.709421,,244.4070365,,476.884793,3197.534788,,,464
0,2.1,10.34,94537,2866.086552,4012.521172,,,26340,720,,5510.279144,,,,,877.4107273,,,464
2.7,2.1,0,67554,1451.936757,1504.734457,14940,13530,65160,4620,,13408.01619,,,,,1350.491817,,,464
1.79,2.1,12.2,58824,944.6816353,1352.19136,,78630,60780,510,,9409.89655,,109.8726272,853.6250225,,1762.374902,,853.6250225,464
4.88,2.1,3.45,81387,1990.143867,3061.759796,,6510,27360,,,4000.710454,,,,,915.2778671,,,446
5.26,2.1,23.53,29188,2696.561157,2953.376506,,9030,11160,,,2429.208005,,,,157.0089757,664.9426985,,,464
0,2.1,0,92020,780.1068123,3376.199974,,52050,84300,53910,12240,8239.781743,13824.21339,,1139.802643,32.99335113,1914.773384,,1139.802643,464
0,2.1,0,90961,826.7484952,705.1678341,,44070,57180,5220,,10459.64873,,,,,1700.345835,,,464
0,2.1,0,90651,568.133473,639.1501571,12540,72480,22350,2040,,7368.977482,566.2408355,,,,1627.187288,,,464
0,2.1,0,150000,840.8781567,1177.229419,4380,17100,9360,,,2613.74493,,,,,827.2556076,,,464
0,2.1,5.26,56695,1099.263676,1374.079595,,20730,17040,,,3265.511383,95.69580404,,,,974.4534172,,,464
0,2.1,5.26,56695,1628.363543,1519.805973,,14070,9750,,,2812.186798,,,,,774.7205797,,,469
0,2.1,12.5,94587,2066.234533,3228.491458,,,19890,150,,3735.822901,,,,,707.982142,,,464
3.12,2.1,31.58,30507,2698.029705,2428.226734,,23520,10260,3960,750,4633.589336,,,,,939.3327787,,,464
0,2.1,9.09,85357,232.4868626,309.9824834,14400,28620,12810,6120,4950,980.1478854,,,127.7165865,405.1690336,473.2037334,,127.7165865,464
11.11,2.1,11.11,54361,468.7597763,703.1396644,26670,5280,12300,,,3213.099291,,,,,454.003655,,,464
0,2.1,11.11,84511,289.3639283,144.6819641,3630,15600,13710,1950,750,350.5114677,,,72.60428849,,495.6850119,,72.60428849,464
5,2.1,7.14,36235,2473.191219,2225.872098,,12510,8370,,,2420.815777,,,,,736.2512906,,,464
3.45,2.1,0,63384,1432.027152,2113.944843,,13290,22260,2460,,3845.289888,728.4854169,,184.444726,,1102.931102,,184.444726,464
5,2.1,2.86,81846,1072.653785,1365.195726,28500,21030,27540,750,,5287.731436,260.0627302,,,,1151.856647,,,464
5.56,2.1,7.69,37593,959.7342603,959.7342603,,17040,22740,750,,3801.178018,,,,139.6773311,846.4999358,31.97949063,,464
2.29,2.1,12.87,59016,678.8112887,1373.408886,44460,228720,174990,29160,14730,27317.3053,17413.59512,242.6760168,,,4076.939186,,,464
2.27,2.1,12.5,53617,808.5422591,859.0761503,,71130,31470,,,8137.253179,,,,,2284.312134,,,464
0,2.1,0,75000,15963.16468,19953.95585,,,1350,,,184.6448206,,,,,156.5532385,,,464
0,2.1,25,37672,1870.320047,1714.460043,,1530,14880,240,,1869.340657,,,,,672.1101813,,,464
3.7,2.1,5.26,104022,1271.676134,1766.216852,3810,17880,13410,,,3416.499314,,,,,824.2043364,,,464
4.87,2.1,3.17,81238,431.1732171,603.6425039,1369470,628080,495360,170760,35430,127184.4579,9092.09316,4349.405251,,1443.813642,12530.27116,,,464
5.17,2.1,3.3,80941,2322.891528,3079.181793,2550,5280,36780,50220,1080,20104.94465,,,,,1827.131502,,,420
7.14,2.1,12.5,55908,73.77278786,56.41448484,541830,43230,4350,7320,,4435.633835,1479.098109,,851.3395909,,1722.975585,,851.3395909,464
3.23,2.1,13.64,57692,1494.830882,2142.590931,,11880,39360,720,,6346.050617,269.5123192,,,,1463.550414,,,464
0,2.1,7.89,82453,1223.364096,757.3206306,17160,12720,10470,2910,1050,2327.82324,,,,463.8930905,641.4594436,,,464
6.25,2.1,3.57,83219,2655.738072,3399.344732,750,1170,5940,16530,,6434.749309,,,,,728.3153697,,,464
0,2.1,0,87752,4363.632887,1818.18037,,,4380,9840,,4323.97462,,,,,524.4867611,,,464
0,2.1,3.85,144072,613.601092,930.9809672,48660,68010,4740,900,,7194.42489,,285.2095034,,424.1880909,1580.262076,119.90792,,464
0,2.1,7.84,82631,2155.770457,2845.617004,,4470,19350,6330,,5494.184317,,,,,971.5431501,,,464
5,2.1,23.53,29188,2544.360988,3053.233186,,6900,13440,,,2550.99176,,,,,791.4514852,,,464
0,2.1,9.09,40973,2167.35488,1702.921691,,7860,8880,,,1849.856626,,,,,706.8302791,,,463
0,2.1,5.26,142857,3602.146909,3602.146909,,3810,13530,720,,2678.564986,,,,140.6234592,531.5922006,,,464
6.67,2.1,11.11,53823,1299.476852,1065.571019,,47970,39210,12240,,8354.514917,,56.85272431,,,1693.609674,,,464
5.26,2.1,8.33,56105,1330.279803,1330.279803,,21240,4020,,,2609.565879,,,,,742.5210748,,,464
9.52,2.1,9.09,52863,3777.009267,3540.946187,,1500,8790,570,,1940.551495,,,,,508.5181232,,,464
5.56,2.1,11.76,60000,228.7843359,228.7843359,151650,24150,5100,30,,5044.22901,,,,,1727.671542,17.11533358,,471
4.12,2.1,5.56,102307,83.62029181,126.5918307,1896810,232800,50550,36300,4200,20180.82421,1540.957924,817.9117889,,427.2078048,8228.201043,,,464
4.82,2.1,3.17,82472,457.6975072,633.1482182,215640,78120,41190,,,10039.51173,1118.269722,47.04457554,,,3303.181237,125.2845281,,464
0,2.1,0,63384,1657.687283,1170.1322,,6210,20280,,,2865.541534,,,,286.0861766,598.242023,,,470
3.45,2.1,0,63384,1694.922978,1694.922978,,11040,10860,5640,,2440.232176,,,,,852.2665101,,,464
0,2.1,0,63384,2052.407945,4829.195164,,4170,17160,60,,2614.017348,,,,128.3360141,744.6490675,,,464
0,2.1,4.35,54188,1779.516477,2060.492763,,19140,8550,,,3097.737316,,,,,811.7028256,,,464
3.32,2.1,0,67813,463.7647094,624.0086131,770250,367140,193950,30840,4200,50430.76995,10649.56125,846.8638267,,1743.349434,5755.611717,,,461
3.7,2.1,13.04,56105,912.9610343,1095.553241,17310,48420,19470,,,5621.148001,,,,,937.3189522,,,464
2.6,2.1,13.33,59178,202.1482955,278.913471,693240,175410,123060,16530,3780,18462.67527,899.9783806,3085.531561,1718.601014,,5456.973592,,1718.601014,464
2.17,2.1,11.54,52905,994.667277,3232.66865,,26760,32040,20190,4380,4456.704201,2428.270135,,369.9592555,,1150.88294,,369.9592555,464
1.82,2.1,12.5,53617,1272.736017,1824.254957,,41280,19890,,,6671.892528,,,,,1392.489191,,,464
3.12,2.1,5.56,38233,224.3266555,1033.853282,29940,69900,92220,57720,15810,5436.850152,20238.50412,,,1583.799619,1069.320533,,,464
4.81,2.1,3.22,81010,760.6481239,1563.263041,383640,247800,289680,52530,8700,57709.46698,10274.81677,221.2084976,,,8727.852772,100.2339837,,464
3.33,2.1,5.88,39488,2623.520653,3248.168428,,5850,14880,,,2499.670045,,,,263.1250572,491.1260976,,,464
6.67,2.1,13.33,55391,2386.157061,2087.887429,,12510,13350,,,3285.753375,,,,,810.4369942,,,383
2.95,2.1,8.28,38818,220.2761119,713.2183298,1096740,505140,348480,165330,59070,29679.10932,42685.85643,639.8797092,,3058.898507,4972.466718,5051.011894,,464
2.86,2.1,0,63970,1459.456793,1525.795738,,27300,11580,90,,4174.280014,,,,,1158.145357,,,464
10,2.2,12.5,68533,788.1173479,1238.470118,,16050,7050,,,1659.842103,464.9288902,,,,676.2472763,,,464
0,2.2,11.11,63384,934.4478614,1245.930482,,20640,4350,,,901.8033495,443.0416327,,,,768.0045984,,,462
0,2.2,0,118327,246.7865162,308.4831453,30360,10020,1500,,,2092.351174,,,,,343.6063866,,,311
0,2.2,9.68,67074,1521.645097,2012.498353,8340,18960,25470,,,4257.48264,,,,,1143.118664,,,464
0,2.2,25,41089,1110.862086,1666.293129,,240,360,,,,,,,,708.0874868,,,464
3.28,2.2,3.12,76532,1249.259255,1721.951946,20460,23520,31920,900,,6065.398431,,,,,1099.475025,,,464
2.08,2.2,3.45,76494,124.0889975,155.1112469,553140,100530,14460,,,11622.57384,,61.68725187,,,3318.515173,,,464
0,2.2,0,200001,895.6174041,895.6174041,,16110,1230,,,1331.51348,,,,,641.2628719,,,464
0,2.2,0,120708,837.6347608,418.8173804,,19860,4680,,,1939.53667,,,,,937.4251176,16.01924705,,464
0,2.2,10,127607,1161.466594,1806.725814,,17730,2250,,,2259.131612,,,,,746.6347828,,,464
0,2.2,0,200001,35.46538534,53.19807802,263280,27960,1320,,,2526.009443,,,,,1002.886765,,,464
0,2.2,18.18,59809,782.6174229,1173.926134,,19500,25770,1080,,1349.286714,1190.921403,426.5004587,,,1163.39527,,,464
7.32,2.2,13.04,54361,396.5410157,396.5410157,64920,43980,29400,26040,25200,4286.142169,1072.75874,827.3770561,,,1816.563583,,,463
6.85,2.2,11.36,53625,1715.841854,2296.588328,,73770,20970,840,2400,8051.985799,1177.33479,,213.473507,,2082.91648,,213.473507,464
6.38,2.2,11.11,54871,2839.434966,2113.067882,,6630,32490,,,6247.577346,,,,,1431.453222,,,464
0,2.2,15.38,50000,1579.962022,1301.145194,,19260,8640,,,2548.210433,,,,,889.4717062,,,464
0,2.2,0,138685,616.4477702,904.1233962,30450,26520,6150,,,4620.865159,,,,,1168.925092,,,464
0,2.2,0,138160,1253.986628,1350.447138,,24090,2730,,,2559.086031,,,,,972.7830505,3.888373693,,464
6.67,2.2,9.52,53592,2277.896879,2513.541383,,21510,11670,,,3148.304046,,,,,949.6472041,,,464
7.69,2.2,12.5,68533,224.1819044,420.3410708,12390,40620,35430,4020,,1451.313897,,,,,1800.495582,,,454
0,2.2,0,75000,742.2384265,927.7980332,,3990,7500,2370,,828.517574,,,,,403.3420944,,,464
0,2.2,8.33,64808,1157.309076,1478.78382,1830,45660,33120,,,6375.368975,247.8535593,,,,1768.285323,,,464
0,2.2,10,68865,997.7374061,1460.97263,4560,49380,17700,1080,,3449.682342,,,,,1532.231986,,,464
3.7,2.2,11.76,57028,899.9543041,1369.49568,14790,23760,27540,,,5106.829472,455.5359595,,,,1094.179318,,,464
0,2.2,0,171429,897.6329808,1667.032679,7260,12000,750,,,1776.839244,,,,,682.8768672,,,464
0,2.2,12.5,75000,1748.380931,1966.928547,,7290,4470,,,767.4652255,,,,,520.0812871,,,464
0,2.2,4.55,104348,1083.246174,1177.441493,7860,34320,9900,1470,,4445.0596,,,159.5671401,,726.7565245,441.7937392,159.5671401,464
0,2.2,15.38,50000,466.8162084,356.9771005,19470,69420,4710,750,,5061.473975,,,,,1747.891042,,,464
0,2.2,0,128571,2518.236533,1510.94192,,11790,3600,,,1222.232217,,,,,762.5140823,,,464
0,2.2,0,200001,1009.243048,865.0654698,1650,15810,420,,,1731.319792,,,,,672.2247233,,,464
0,2.2,16.67,41089,924.3219136,1694.590175,,16680,60,,,1048.795483,,,,,817.739645,,,464
0,2.2,0,138462,295.3128178,492.1880296,68520,33360,3390,,,3501.131407,,,,528.8258647,1156.026582,30.29483888,,464
0,2.2,0,200001,632.1063268,948.1594902,,16890,7770,,,2010.871806,,,,,896.8608712,,,464
0,2.2,0,138160,585.8934829,781.1913105,3030,39240,10740,,,2723.75922,,,,282.115861,891.8105585,,,464
0,2.2,5,121100,411.3078373,1896.586138,,70620,32490,6750,3450,9223.857112,1732.738291,,94.08264953,,2033.350962,34.58145909,94.08264953,464
0,2.2,0,120928,2025.372248,1890.347432,,13140,6060,,,2621.163371,,158.5591791,252.4521569,,492.7134966,21.12644653,252.4521569,464
0,2.2,0,120928,742.791331,655.4041156,,46350,11220,1800,,5435.155327,,,,,1288.953736,,,464
0,2.2,5,121100,761.5252323,801.6055077,,56640,7650,,,5090.718872,309.2063988,,,,1072.15588,,,467
0,2.2,0,120000,107.5807359,89.65061327,120690,21120,2430,,,1733.440199,,,,,1418.585322,,,464
0,2.2,9.52,67613,571.3616502,1088.948086,106560,172020,89160,13350,4200,22930.37603,205.9224493,,,,3794.759698,,,464
7.69,2.2,8.33,100000,426.1365084,426.1365084,40500,19800,8760,4080,,4363.772531,,,,,1220.785849,,,447
7.94,2.2,11.11,53039,2147.492348,2371.189468,,5850,41850,3210,7080,6959.125564,2174.807664,,161.1933753,,1219.84494,,161.1933753,450
5,2.2,0,89441,549.14939,869.4865341,1800,21150,19260,14370,,3328.185373,,856.6068951,,429.7018864,745.4401185,,,449
4.48,2.2,6.12,101811,681.3096858,1126.246623,25980,83520,73320,3570,,14560.75482,,246.2291198,,,2149.390823,,,464
10,2.2,0,108124,492.7160001,821.1933335,12390,9840,9150,,,2041.922089,,,,,987.7773941,,,464
3.28,2.2,6.67,103598,559.4182953,745.8910605,85290,71640,45690,5790,,12575.65888,268.9280386,,,,2607.571615,,,464
0,2.2,7.69,62584,1027.782753,1541.67413,,20610,9570,,,3264.778393,,,,,878.672391,,,465
0,2.2,7.69,62584,1517.96047,1897.450588,,13470,6990,,,1688.455963,,,,,765.5981652,,,464
6.67,2.2,10,108723,1330.187294,1995.280942,,8610,10740,,,2608.266352,,,,,687.6975664,,,464
6.06,2.2,10,53382,2008.921242,2358.298849,,14220,15450,,,3956.004677,175.6291531,,,,933.0926879,,,464
7.5,2.2,10.34,53093,2482.336863,2275.475458,,8250,29220,240,,4850.296277,158.4911394,,,,1294.961884,,,464
0,2.2,0,60000,1060.458904,1060.458904,,7350,4770,,,1677.544556,,,,,414.8447409,,,464
0,2.2,10.34,66738,842.2145938,1203.163705,21990,91680,49200,9570,,7392.225031,,,,,2715.451383,,,464
5,2.2,11.11,59892,1131.058186,1278.587515,4410,25830,22380,,,5295.253687,,,,,1013.388071,,,462
0,2.2,0,60000,1374.08518,824.4511081,,1740,7710,,,1072.491258,,,,,263.6860851,,,462
0,2.2,0,171429,1598.939622,1421.279664,,12870,1680,,,1446.201443,,,,114.8295283,593.8166805,,,485
0,2.2,25,50000,888.8484234,888.8484234,,11970,2580,,,1389.084402,,,,,515.4723405,,,464
0,2.2,0,120708,1304.768223,815.4801392,,10140,5790,,,1594.062926,,,212.890785,,535.147632,,212.890785,464
0,2.2,0,120708,1382.509409,8690.059142,,,8820,3780,690,602.3488306,1503.304943,,207.9201038,,359.4791224,126.6903181,207.9201038,464
0,2.2,0,125000,7.074918636,70.74918636,523170,118410,67860,22050,900,2187.960128,,800.6769668,,1879.574565,113.5992101,399.8099255,,464
0,2.2,9.78,67107,313.2638763,391.5798453,459600,177600,83400,7020,,28970.67577,,274.7525912,,,4889.971315,,,464
0,2.2,9.85,67111,442.4545521,631.132179,1309260,642150,371460,24660,,64959.38035,5206.114802,814.7504461,2694.862869,,12331.49382,,2694.862869,464
9.38,2.2,0,108362,122.4181888,186.0756469,387270,105240,33570,2400,750,7274.75088,,686.2095555,,,1791.209181,,,464
0,2.2,0,60000,4.266853984,4.266853984,2936790,92040,4980,,,904.9772979,,2189.688835,,,4394.843764,,,480
0,2.2,12.5,75000,840.485001,1050.606251,2550,14550,6690,960,,891.2448343,,,,,1065.109658,,,464
0,2.2,0,37489,1281.799103,1464.913261,,6360,7860,,,1336.429915,,,,,582.8414705,,,528
0,2.2,10.13,65946,623.7529124,662.7374694,135420,153480,37140,6060,,15217.91718,423.5264977,,,,3334.613403,,,499
3.41,2.2,3.85,76826,477.7852026,682.5502894,147720,137340,47970,8370,,14498.64131,2900.736633,1644.083473,,,2538.334131,,,536
0,2.2,0,200001,955.841283,1433.761924,,12090,4170,,,1546.222239,,,,,700.1119556,,,464
0,2.2,0,171429,1053.576729,1053.576729,900,14010,4710,,,2385.267764,,,,,677.7555085,,,464
0,2.2,20,41089,1312.010728,1049.608583,,8700,1080,,,1027.43236,,,,,409.2622196,,,464
0,2.2,10,64084,817.5154134,1572.145026,,35910,5340,,,1987.997371,287.0555188,,,,1205.434138,,,464
0,2.2,0,108124,74.79763623,74.79763623,242520,32040,1080,,,4245.266824,,,,,1667.085892,,,464
0,2.2,8.33,138160,768.672892,978.3109535,7230,29790,,,,2964.428696,,,,,1047.228083,29.48340227,,464
3.23,2.2,6.52,105593,93.62796977,108.6084449,1192620,134100,51900,4410,,18573.85209,,387.2039204,,,4970.722946,,,464
0,2.2,0,138685,379.3878359,556.4354927,62160,32490,7440,,,4797.053454,,,,85.36544237,1675.603225,,,457
0,2.2,12.5,68533,1292.340356,1107.720305,,5160,8820,,,1873.535542,,,,,568.7831325,,,464
2.73,2.2,4.17,76427,441.9699224,621.146918,354720,191430,100590,3630,,23571.75002,635.172053,,,,5014.402974,,,464
0,2.2,0,75000,990.00403,1485.006045,,12090,3510,,,946.5212478,,,,,440.3904968,,,464
0,2.2,8.7,65110,658.0297941,957.1342459,9060,71100,6540,,,3886.00572,,,,,1795.515821,,,463
0,2.2,0,60000,37.17659416,52.04723182,340200,6630,1560,,,1216.156597,,,,,1439.958941,,,460
0,2.2,0,200001,86.83698884,65.12774163,79890,34890,4350,,,1792.84161,,,,,869.1360532,,,444
0,2.2,15.38,50000,949.0317221,893.2063267,30,22590,22470,1350,,4667.523485,,,,,1955.375559,,,448
0,2.2,0,125000,433.0325345,433.0325345,,8310,3630,,,245.6080909,,,,663.2069218,88.90115237,,,446
0,2.2,8.33,138160,353.4130431,323.9619562,29490,43590,14910,,,4255.502297,841.6814218,,,,463.1964234,,,464
